Month,Day,Time,Entrances
Jun,Thursday,06:30-06:45AM,5
Jun,Thursday,06:45-06:59AM,6
Jun,Thursday,07:00-07:15AM,7
Jun,Thursday,07:15-07:30AM,6
Jun,Thursday,07:30-07:45AM,6
Jun,Thursday,07:45-07:59AM,8
Jun,Thursday,08:00-08:15AM,10
Jun,Thursday,08:15-08:30AM,7
Jun,Thursday,08:30-08:45AM,5
Jun,Thursday,08:45-08:59AM,9
Jun,Thursday,09:00-09:15AM,9
Jun,Thursday,09:15-09:30AM,14
Jun,Thursday,09:30-09:45AM,5
Jun,Thursday,09:45-09:59AM,14
Jun,Thursday,10:00-10:15AM,7
Jun,Thursday,10:15-10:30AM,8
Jun,Thursday,10:30-10:45AM,10
Jun,Thursday,10:45-10:59AM,14
Jun,Thursday,11:00-11:15AM,18
Jun,Thursday,11:15-11:30AM,7
Jun,Thursday,11:30-11:45AM,17
Jun,Thursday,11:45-11:59AM,24
Jun,Thursday,12:00-12:15PM,30
Jun,Thursday,12:15-12:30PM,22
Jun,Thursday,12:30-12:45PM,20
Jun,Thursday,12:45-12:59PM,16
Jun,Thursday,01:00-01:15PM,12
Jun,Thursday,01:15-01:30PM,17
Jun,Thursday,01:30-01:45PM,11
Jun,Thursday,01:45-01:59PM,6
Jun,Thursday,02:00-02:15PM,15
Jun,Thursday,02:15-02:30PM,13
Jun,Thursday,02:30-02:45PM,10
Jun,Thursday,02:45-02:59PM,7
Jun,Thursday,03:00-03:15PM,21
Jun,Thursday,03:15-03:30PM,14
Jun,Thursday,03:30-03:45PM,11
Jun,Thursday,03:45-03:59PM,15
Jun,Thursday,04:00-04:15PM,15
Jun,Thursday,04:15-04:30PM,14
Jun,Thursday,04:30-04:45PM,17
Jun,Thursday,04:45-04:59PM,16
Jun,Thursday,05:00-05:15PM,36
Jun,Thursday,05:15-05:30PM,21
Jun,Thursday,05:30-05:45PM,20
Jun,Thursday,05:45-05:59PM,15
Jun,Thursday,06:00-06:15PM,21
Jun,Thursday,06:15-06:30PM,17
Jun,Thursday,06:30-06:45PM,26
Jun,Thursday,06:45-06:59PM,14
Jun,Thursday,07:00-07:15PM,21
Jun,Thursday,07:15-07:30PM,24
Jun,Thursday,07:30-07:45PM,17
Jun,Thursday,07:45-07:59PM,23
Jun,Thursday,08:00-08:15PM,21
Jun,Thursday,08:15-08:30PM,16
Jun,Thursday,08:30-08:45PM,13
Jun,Thursday,08:45-08:59PM,12
Jun,Thursday,09:00-09:15PM,9
Jun,Thursday,09:15-09:30PM,5
Jun,Thursday,09:30-09:45PM,4
Jun,Friday,05:45-05:59AM,1
Jun,Friday,06:00-06:15AM,7
Jun,Friday,06:15-06:30AM,7
Jun,Friday,06:30-06:45AM,1
Jun,Friday,06:45-06:59AM,1
Jun,Friday,07:00-07:15AM,4
Jun,Friday,07:15-07:30AM,5
Jun,Friday,07:30-07:45AM,2
Jun,Friday,07:45-07:59AM,12
Jun,Friday,08:00-08:15AM,6
Jun,Friday,08:15-08:30AM,6
Jun,Friday,08:30-08:45AM,10
Jun,Friday,08:45-08:59AM,3
Jun,Friday,09:00-09:15AM,3
Jun,Friday,09:15-09:30AM,6
Jun,Friday,09:30-09:45AM,11
Jun,Friday,09:45-09:59AM,6
Jun,Friday,10:00-10:15AM,8
Jun,Friday,10:15-10:30AM,11
Jun,Friday,10:30-10:45AM,9
Jun,Friday,10:45-10:59AM,9
Jun,Friday,11:00-11:15AM,11
Jun,Friday,11:15-11:30AM,11
Jun,Friday,11:30-11:45AM,13
Jun,Friday,11:45-11:59AM,22
Jun,Friday,12:00-12:15PM,31
Jun,Friday,12:15-12:30PM,10
Jun,Friday,12:30-12:45PM,11
Jun,Friday,12:45-12:59PM,14
Jun,Friday,01:00-01:15PM,10
Jun,Friday,01:15-01:30PM,13
Jun,Friday,01:30-01:45PM,12
Jun,Friday,01:45-01:59PM,13
Jun,Friday,02:00-02:15PM,9
Jun,Friday,02:15-02:30PM,11
Jun,Friday,02:30-02:45PM,12
Jun,Friday,02:45-02:59PM,12
Jun,Friday,03:00-03:15PM,9
Jun,Friday,03:15-03:30PM,10
Jun,Friday,03:30-03:45PM,9
Jun,Friday,03:45-03:59PM,18
Jun,Friday,04:00-04:15PM,13
Jun,Friday,04:15-04:30PM,13
Jun,Friday,04:30-04:45PM,13
Jun,Friday,04:45-04:59PM,13
Jun,Friday,05:00-05:15PM,21
Jun,Friday,05:15-05:30PM,23
Jun,Friday,05:30-05:45PM,19
Jun,Friday,05:45-05:59PM,10
Jun,Friday,06:00-06:15PM,11
Jun,Friday,06:15-06:30PM,23
Jun,Friday,06:30-06:45PM,30
Jun,Friday,06:45-06:59PM,9
Jun,Friday,07:00-07:15PM,9
Jun,Friday,07:15-07:30PM,11
Jun,Friday,07:30-07:45PM,17
Jun,Friday,07:45-07:59PM,11
Jun,Friday,08:00-08:15PM,9
Jun,Friday,08:15-08:30PM,5
Jun,Friday,08:30-08:45PM,1
Jun,Saturday,10:00-10:15AM,9
Jun,Saturday,10:15-10:30AM,11
Jun,Saturday,10:30-10:45AM,11
Jun,Saturday,10:45-10:59AM,6
Jun,Saturday,11:00-11:15AM,19
Jun,Saturday,11:15-11:30AM,9
Jun,Saturday,11:30-11:45AM,11
Jun,Saturday,11:45-11:59AM,11
Jun,Saturday,12:00-12:15PM,5
Jun,Saturday,12:15-12:30PM,1
Jun,Saturday,12:30-12:45PM,6
Jun,Saturday,12:45-12:59PM,10
Jun,Saturday,01:00-01:15PM,11
Jun,Saturday,01:15-01:30PM,15
Jun,Saturday,01:30-01:45PM,14
Jun,Saturday,01:45-01:59PM,11
Jun,Saturday,02:00-02:15PM,14
Jun,Saturday,02:15-02:30PM,8
Jun,Saturday,02:30-02:45PM,9
Jun,Saturday,02:45-02:59PM,13
Jun,Saturday,03:00-03:15PM,9
Jun,Saturday,03:15-03:30PM,18
Jun,Saturday,03:30-03:45PM,9
Jun,Saturday,03:45-03:59PM,13
Jun,Saturday,04:00-04:15PM,16
Jun,Saturday,04:15-04:30PM,5
Jun,Saturday,04:30-04:45PM,12
Jun,Saturday,04:45-04:59PM,12
Jun,Saturday,05:00-05:15PM,12
Jun,Saturday,05:15-05:30PM,20
Jun,Saturday,05:30-05:45PM,16
Jun,Saturday,05:45-05:59PM,8
Jun,Saturday,06:00-06:15PM,10
Jun,Saturday,06:15-06:30PM,2
Jun,Saturday,06:30-06:45PM,1
Jun,Sunday,11:45-11:59AM,6
Jun,Sunday,12:00-12:15PM,11
Jun,Sunday,12:15-12:30PM,9
Jun,Sunday,12:30-12:45PM,5
Jun,Sunday,12:45-12:59PM,3
Jun,Sunday,01:00-01:15PM,8
Jun,Sunday,01:15-01:30PM,6
Jun,Sunday,01:30-01:45PM,3
Jun,Sunday,01:45-01:59PM,6
Jun,Sunday,02:00-02:15PM,8
Jun,Sunday,02:15-02:30PM,11
Jun,Sunday,02:30-02:45PM,3
Jun,Sunday,02:45-02:59PM,8
Jun,Sunday,03:00-03:15PM,8
Jun,Sunday,03:15-03:30PM,13
Jun,Sunday,03:30-03:45PM,1
Jun,Sunday,03:45-03:59PM,7
Jun,Sunday,04:00-04:15PM,7
Jun,Sunday,04:15-04:30PM,3
Jun,Sunday,04:30-04:45PM,11
Jun,Sunday,04:45-04:59PM,9
Jun,Sunday,05:00-05:15PM,5
Jun,Sunday,05:15-05:30PM,9
Jun,Sunday,05:30-05:45PM,14
Jun,Sunday,05:45-05:59PM,2
Jun,Sunday,06:00-06:15PM,10
Jun,Sunday,06:15-06:30PM,9
Jun,Sunday,06:30-06:45PM,7
Jun,Sunday,06:45-06:59PM,8
Jun,Sunday,07:00-07:15PM,10
Jun,Sunday,07:15-07:30PM,9
Jun,Sunday,07:30-07:45PM,10
Jun,Sunday,07:45-07:59PM,12
Jun,Sunday,08:00-08:15PM,8
Jun,Sunday,08:15-08:30PM,5
Jun,Sunday,08:30-08:45PM,10
Jun,Sunday,08:45-08:59PM,4
Jun,Sunday,09:00-09:15PM,11
Jun,Sunday,09:15-09:30PM,3
Jun,Sunday,09:30-09:45PM,2
Jun,Monday,06:00-06:15AM,18
Jun,Monday,06:15-06:30AM,9
Jun,Monday,06:30-06:45AM,3
Jun,Monday,06:45-06:59AM,3
Jun,Monday,07:00-07:15AM,7
Jun,Monday,07:15-07:30AM,7
Jun,Monday,07:30-07:45AM,11
Jun,Monday,07:45-07:59AM,7
Jun,Monday,08:00-08:15AM,7
Jun,Monday,08:15-08:30AM,4
Jun,Monday,08:30-08:45AM,9
Jun,Monday,08:45-08:59AM,8
Jun,Monday,09:00-09:15AM,5
Jun,Monday,09:15-09:30AM,6
Jun,Monday,09:30-09:45AM,8
Jun,Monday,09:45-09:59AM,16
Jun,Monday,10:00-10:15AM,9
Jun,Monday,10:15-10:30AM,8
Jun,Monday,10:30-10:45AM,4
Jun,Monday,10:45-10:59AM,12
Jun,Monday,11:00-11:15AM,14
Jun,Monday,11:15-11:30AM,19
Jun,Monday,11:30-11:45AM,10
Jun,Monday,11:45-11:59AM,16
Jun,Monday,12:00-12:15PM,39
Jun,Monday,12:15-12:30PM,24
Jun,Monday,12:30-12:45PM,21
Jun,Monday,12:45-12:59PM,13
Jun,Monday,01:00-01:15PM,29
Jun,Monday,01:15-01:30PM,19
Jun,Monday,01:30-01:45PM,21
Jun,Monday,01:45-01:59PM,15
Jun,Monday,02:00-02:15PM,13
Jun,Monday,02:15-02:30PM,15
Jun,Monday,02:30-02:45PM,11
Jun,Monday,02:45-02:59PM,14
Jun,Monday,03:00-03:15PM,16
Jun,Monday,03:15-03:30PM,22
Jun,Monday,03:30-03:45PM,17
Jun,Monday,03:45-03:59PM,15
Jun,Monday,04:00-04:15PM,24
Jun,Monday,04:15-04:30PM,27
Jun,Monday,04:30-04:45PM,28
Jun,Monday,04:45-04:59PM,34
Jun,Monday,05:00-05:15PM,33
Jun,Monday,05:15-05:30PM,40
Jun,Monday,05:30-05:45PM,26
Jun,Monday,05:45-05:59PM,25
Jun,Monday,06:00-06:15PM,26
Jun,Monday,06:15-06:30PM,40
Jun,Monday,06:30-06:45PM,22
Jun,Monday,06:45-06:59PM,19
Jun,Monday,07:00-07:15PM,27
Jun,Monday,07:15-07:30PM,22
Jun,Monday,07:30-07:45PM,16
Jun,Monday,07:45-07:59PM,18
Jun,Monday,08:00-08:15PM,16
Jun,Monday,08:15-08:30PM,14
Jun,Monday,08:30-08:45PM,23
Jun,Monday,08:45-08:59PM,18
Jun,Monday,09:00-09:15PM,18
Jun,Monday,09:15-09:30PM,8
Jun,Monday,09:30-09:45PM,2
Jun,Tuesday,05:45-05:59AM,3
Jun,Tuesday,06:00-06:15AM,14
Jun,Tuesday,06:15-06:30AM,6
Jun,Tuesday,06:30-06:45AM,3
Jun,Tuesday,06:45-06:59AM,7
Jun,Tuesday,07:00-07:15AM,8
Jun,Tuesday,07:15-07:30AM,5
Jun,Tuesday,07:30-07:45AM,9
Jun,Tuesday,07:45-07:59AM,7
Jun,Tuesday,08:00-08:15AM,4
Jun,Tuesday,08:15-08:30AM,12
Jun,Tuesday,08:30-08:45AM,10
Jun,Tuesday,08:45-08:59AM,4
Jun,Tuesday,09:00-09:15AM,8
Jun,Tuesday,09:15-09:30AM,8
Jun,Tuesday,09:30-09:45AM,9
Jun,Tuesday,09:45-09:59AM,19
Jun,Tuesday,10:00-10:15AM,15
Jun,Tuesday,10:15-10:30AM,14
Jun,Tuesday,10:30-10:45AM,8
Jun,Tuesday,10:45-10:59AM,11
Jun,Tuesday,11:00-11:15AM,14
Jun,Tuesday,11:15-11:30AM,19
Jun,Tuesday,11:30-11:45AM,18
Jun,Tuesday,11:45-11:59AM,27
Jun,Tuesday,12:00-12:15PM,38
Jun,Tuesday,12:15-12:30PM,13
Jun,Tuesday,12:30-12:45PM,29
Jun,Tuesday,12:45-12:59PM,20
Jun,Tuesday,01:00-01:15PM,16
Jun,Tuesday,01:15-01:30PM,24
Jun,Tuesday,01:30-01:45PM,14
Jun,Tuesday,01:45-01:59PM,14
Jun,Tuesday,02:00-02:15PM,24
Jun,Tuesday,02:15-02:30PM,14
Jun,Tuesday,02:30-02:45PM,18
Jun,Tuesday,02:45-02:59PM,14
Jun,Tuesday,03:00-03:15PM,9
Jun,Tuesday,03:15-03:30PM,19
Jun,Tuesday,03:30-03:45PM,28
Jun,Tuesday,03:45-03:59PM,14
Jun,Tuesday,04:00-04:15PM,27
Jun,Tuesday,04:15-04:30PM,16
Jun,Tuesday,04:30-04:45PM,26
Jun,Tuesday,04:45-04:59PM,25
Jun,Tuesday,05:00-05:15PM,30
Jun,Tuesday,05:15-05:30PM,51
Jun,Tuesday,05:30-05:45PM,33
Jun,Tuesday,05:45-05:59PM,31
Jun,Tuesday,06:00-06:15PM,34
Jun,Tuesday,06:15-06:30PM,19
Jun,Tuesday,06:30-06:45PM,32
Jun,Tuesday,06:45-06:59PM,23
Jun,Tuesday,07:00-07:15PM,17
Jun,Tuesday,07:15-07:30PM,18
Jun,Tuesday,07:30-07:45PM,22
Jun,Tuesday,07:45-07:59PM,19
Jun,Tuesday,08:00-08:15PM,23
Jun,Tuesday,08:15-08:30PM,17
Jun,Tuesday,08:30-08:45PM,18
Jun,Tuesday,08:45-08:59PM,12
Jun,Tuesday,09:00-09:15PM,9
Jun,Tuesday,09:15-09:30PM,6
Jun,Tuesday,09:30-09:45PM,3
Jun,Tuesday,09:45-09:59PM,1
Jun,Wednesday,06:00-06:15AM,19
Jun,Wednesday,06:15-06:30AM,10
Jun,Wednesday,06:30-06:45AM,6
Jun,Wednesday,06:45-06:59AM,4
Jun,Wednesday,07:00-07:15AM,6
Jun,Wednesday,07:15-07:30AM,4
Jun,Wednesday,07:30-07:45AM,7
Jun,Wednesday,07:45-07:59AM,4
Jun,Wednesday,08:00-08:15AM,8
Jun,Wednesday,08:15-08:30AM,10
Jun,Wednesday,08:30-08:45AM,10
Jun,Wednesday,08:45-08:59AM,8
Jun,Wednesday,09:00-09:15AM,4
Jun,Wednesday,09:15-09:30AM,4
Jun,Wednesday,09:30-09:45AM,7
Jun,Wednesday,09:45-09:59AM,24
Jun,Wednesday,10:00-10:15AM,12
Jun,Wednesday,10:15-10:30AM,9
Jun,Wednesday,10:30-10:45AM,9
Jun,Wednesday,10:45-10:59AM,10
Jun,Wednesday,11:00-11:15AM,5
Jun,Wednesday,11:15-11:30AM,12
Jun,Wednesday,11:30-11:45AM,10
Jun,Wednesday,11:45-11:59AM,38
Jun,Wednesday,12:00-12:15PM,34
Jun,Wednesday,12:15-12:30PM,20
Jun,Wednesday,12:30-12:45PM,26
Jun,Wednesday,12:45-12:59PM,21
Jun,Wednesday,01:00-01:15PM,18
Jun,Wednesday,01:15-01:30PM,19
Jun,Wednesday,01:30-01:45PM,17
Jun,Wednesday,01:45-01:59PM,14
Jun,Wednesday,02:00-02:15PM,21
Jun,Wednesday,02:15-02:30PM,15
Jun,Wednesday,02:30-02:45PM,17
Jun,Wednesday,02:45-02:59PM,12
Jun,Wednesday,03:00-03:15PM,13
Jun,Wednesday,03:15-03:30PM,7
Jun,Wednesday,03:30-03:45PM,25
Jun,Wednesday,03:45-03:59PM,18
Jun,Wednesday,04:00-04:15PM,15
Jun,Wednesday,04:15-04:30PM,29
Jun,Wednesday,04:30-04:45PM,37
Jun,Wednesday,04:45-04:59PM,32
Jun,Wednesday,05:00-05:15PM,41
Jun,Wednesday,05:15-05:30PM,35
Jun,Wednesday,05:30-05:45PM,23
Jun,Wednesday,05:45-05:59PM,24
Jun,Wednesday,06:00-06:15PM,19
Jun,Wednesday,06:15-06:30PM,30
Jun,Wednesday,06:30-06:45PM,27
Jun,Wednesday,06:45-06:59PM,29
Jun,Wednesday,07:00-07:15PM,32
Jun,Wednesday,07:15-07:30PM,25
Jun,Wednesday,07:30-07:45PM,26
Jun,Wednesday,07:45-07:59PM,19
Jun,Wednesday,08:00-08:15PM,22
Jun,Wednesday,08:15-08:30PM,12
Jun,Wednesday,08:30-08:45PM,24
Jun,Wednesday,08:45-08:59PM,16
Jun,Wednesday,09:00-09:15PM,11
Jun,Wednesday,09:15-09:30PM,6
Jun,Wednesday,09:30-09:45PM,4
Jun,Wednesday,09:45-09:59PM,1
Jun,Thursday,06:00-06:15AM,8
Jun,Thursday,06:15-06:30AM,6
Jun,Thursday,06:30-06:45AM,9
Jun,Thursday,06:45-06:59AM,2
Jun,Thursday,07:00-07:15AM,7
Jun,Thursday,07:15-07:30AM,6
Jun,Thursday,07:30-07:45AM,9
Jun,Thursday,07:45-07:59AM,9
Jun,Thursday,08:00-08:15AM,6
Jun,Thursday,08:15-08:30AM,5
Jun,Thursday,08:30-08:45AM,5
Jun,Thursday,08:45-08:59AM,2
Jun,Thursday,09:00-09:15AM,10
Jun,Thursday,09:15-09:30AM,11
Jun,Thursday,09:30-09:45AM,10
Jun,Thursday,09:45-09:59AM,14
Jun,Thursday,10:00-10:15AM,15
Jun,Thursday,10:15-10:30AM,11
Jun,Thursday,10:30-10:45AM,18
Jun,Thursday,10:45-10:59AM,9
Jun,Thursday,11:00-11:15AM,12
Jun,Thursday,11:15-11:30AM,8
Jun,Thursday,11:30-11:45AM,16
Jun,Thursday,11:45-11:59AM,20
Jun,Thursday,12:00-12:15PM,28
Jun,Thursday,12:15-12:30PM,12
Jun,Thursday,12:30-12:45PM,17
Jun,Thursday,12:45-12:59PM,17
Jun,Thursday,01:00-01:15PM,14
Jun,Thursday,01:15-01:30PM,12
Jun,Thursday,01:30-01:45PM,12
Jun,Thursday,01:45-01:59PM,15
Jun,Thursday,02:00-02:15PM,14
Jun,Thursday,02:15-02:30PM,9
Jun,Thursday,02:30-02:45PM,15
Jun,Thursday,02:45-02:59PM,14
Jun,Thursday,03:00-03:15PM,22
Jun,Thursday,03:15-03:30PM,15
Jun,Thursday,03:30-03:45PM,17
Jun,Thursday,03:45-03:59PM,18
Jun,Thursday,04:00-04:15PM,18
Jun,Thursday,04:15-04:30PM,6
Jun,Thursday,04:30-04:45PM,26
Jun,Thursday,04:45-04:59PM,15
Jun,Thursday,05:00-05:15PM,32
Jun,Thursday,05:15-05:30PM,38
Jun,Thursday,05:30-05:45PM,12
Jun,Thursday,05:45-05:59PM,18
Jun,Thursday,06:00-06:15PM,17
Jun,Thursday,06:15-06:30PM,14
Jun,Thursday,06:30-06:45PM,32
Jun,Thursday,06:45-06:59PM,16
Jun,Thursday,07:00-07:15PM,14
Jun,Thursday,07:15-07:30PM,17
Jun,Thursday,07:30-07:45PM,29
Jun,Thursday,07:45-07:59PM,21
Jun,Thursday,08:00-08:15PM,15
Jun,Thursday,08:15-08:30PM,17
Jun,Thursday,08:30-08:45PM,11
Jun,Thursday,08:45-08:59PM,6
Jun,Thursday,09:00-09:15PM,13
Jun,Thursday,09:15-09:30PM,7
Jun,Thursday,09:30-09:45PM,4
Jun,Friday,05:45-05:59AM,4
Jun,Friday,06:00-06:15AM,4
Jun,Friday,06:15-06:30AM,4
Jun,Friday,06:30-06:45AM,2
Jun,Friday,06:45-06:59AM,2
Jun,Friday,07:00-07:15AM,1
Jun,Friday,07:15-07:30AM,6
Jun,Friday,07:30-07:45AM,3
Jun,Friday,07:45-07:59AM,7
Jun,Friday,08:00-08:15AM,8
Jun,Friday,08:15-08:30AM,5
Jun,Friday,08:30-08:45AM,5
Jun,Friday,08:45-08:59AM,5
Jun,Friday,09:00-09:15AM,7
Jun,Friday,09:15-09:30AM,9
Jun,Friday,09:30-09:45AM,6
Jun,Friday,09:45-09:59AM,11
Jun,Friday,10:00-10:15AM,4
Jun,Friday,10:15-10:30AM,7
Jun,Friday,10:30-10:45AM,11
Jun,Friday,10:45-10:59AM,11
Jun,Friday,11:00-11:15AM,19
Jun,Friday,11:15-11:30AM,16
Jun,Friday,11:30-11:45AM,10
Jun,Friday,11:45-11:59AM,15
Jun,Friday,12:00-12:15PM,35
Jun,Friday,12:15-12:30PM,11
Jun,Friday,12:30-12:45PM,11
Jun,Friday,12:45-12:59PM,5
Jun,Friday,01:00-01:15PM,13
Jun,Friday,01:15-01:30PM,10
Jun,Friday,01:30-01:45PM,11
Jun,Friday,01:45-01:59PM,7
Jun,Friday,02:00-02:15PM,9
Jun,Friday,02:15-02:30PM,8
Jun,Friday,02:30-02:45PM,13
Jun,Friday,02:45-02:59PM,16
Jun,Friday,03:00-03:15PM,12
Jun,Friday,03:15-03:30PM,9
Jun,Friday,03:30-03:45PM,12
Jun,Friday,03:45-03:59PM,15
Jun,Friday,04:00-04:15PM,13
Jun,Friday,04:15-04:30PM,9
Jun,Friday,04:30-04:45PM,11
Jun,Friday,04:45-04:59PM,18
Jun,Friday,05:00-05:15PM,29
Jun,Friday,05:15-05:30PM,20
Jun,Friday,05:30-05:45PM,14
Jun,Friday,05:45-05:59PM,12
Jun,Friday,06:00-06:15PM,22
Jun,Friday,06:15-06:30PM,15
Jun,Friday,06:30-06:45PM,15
Jun,Friday,06:45-06:59PM,23
Jun,Friday,07:00-07:15PM,20
Jun,Friday,07:15-07:30PM,16
Jun,Friday,07:30-07:45PM,10
Jun,Friday,07:45-07:59PM,12
Jun,Friday,08:00-08:15PM,8
Jun,Friday,08:15-08:30PM,7
Jun,Friday,08:30-08:45PM,1
Jun,Saturday,10:00-10:15AM,12
Jun,Saturday,10:15-10:30AM,3
Jun,Saturday,10:30-10:45AM,15
Jun,Saturday,10:45-10:59AM,2
Jun,Saturday,11:00-11:15AM,16
Jun,Saturday,11:15-11:30AM,7
Jun,Saturday,11:30-11:45AM,3
Jun,Saturday,11:45-11:59AM,7
Jun,Saturday,12:00-12:15PM,9
Jun,Saturday,12:15-12:30PM,12
Jun,Saturday,12:30-12:45PM,19
Jun,Saturday,12:45-12:59PM,13
Jun,Saturday,01:00-01:15PM,14
Jun,Saturday,01:15-01:30PM,14
Jun,Saturday,01:30-01:45PM,13
Jun,Saturday,01:45-01:59PM,6
Jun,Saturday,02:00-02:15PM,6
Jun,Saturday,02:15-02:30PM,14
Jun,Saturday,02:30-02:45PM,5
Jun,Saturday,02:45-02:59PM,12
Jun,Saturday,03:00-03:15PM,17
Jun,Saturday,03:15-03:30PM,8
Jun,Saturday,03:30-03:45PM,15
Jun,Saturday,03:45-03:59PM,15
Jun,Saturday,04:00-04:15PM,15
Jun,Saturday,04:15-04:30PM,21
Jun,Saturday,04:30-04:45PM,10
Jun,Saturday,04:45-04:59PM,11
Jun,Saturday,05:00-05:15PM,16
Jun,Saturday,05:15-05:30PM,9
Jun,Saturday,05:30-05:45PM,16
Jun,Saturday,05:45-05:59PM,7
Jun,Saturday,06:00-06:15PM,18
Jun,Saturday,06:15-06:30PM,12
Jun,Saturday,06:30-06:45PM,4
Jun,Sunday,12:00-12:15PM,27
Jun,Sunday,12:15-12:30PM,11
Jun,Sunday,12:30-12:45PM,12
Jun,Sunday,12:45-12:59PM,10
Jun,Sunday,01:00-01:15PM,4
Jun,Sunday,01:15-01:30PM,5
Jun,Sunday,01:30-01:45PM,16
Jun,Sunday,01:45-01:59PM,10
Jun,Sunday,02:00-02:15PM,6
Jun,Sunday,02:15-02:30PM,3
Jun,Sunday,02:30-02:45PM,12
Jun,Sunday,02:45-02:59PM,15
Jun,Sunday,03:00-03:15PM,10
Jun,Sunday,03:15-03:30PM,11
Jun,Sunday,03:30-03:45PM,13
Jun,Sunday,03:45-03:59PM,10
Jun,Sunday,04:00-04:15PM,13
Jun,Sunday,04:15-04:30PM,10
Jun,Sunday,04:30-04:45PM,9
Jun,Sunday,04:45-04:59PM,7
Jun,Sunday,05:00-05:15PM,15
Jun,Sunday,05:15-05:30PM,9
Jun,Sunday,05:30-05:45PM,9
Jun,Sunday,05:45-05:59PM,11
Jun,Sunday,06:00-06:15PM,6
Jun,Sunday,06:15-06:30PM,6
Jun,Sunday,06:30-06:45PM,4
Jun,Sunday,06:45-06:59PM,6
Jun,Sunday,07:00-07:15PM,4
Jun,Sunday,07:15-07:30PM,7
Jun,Sunday,07:30-07:45PM,7
Jun,Sunday,07:45-07:59PM,13
Jun,Sunday,08:00-08:15PM,10
Jun,Sunday,08:15-08:30PM,9
Jun,Sunday,08:30-08:45PM,7
Jun,Sunday,08:45-08:59PM,7
Jun,Sunday,09:00-09:15PM,6
Jun,Sunday,09:15-09:30PM,3
Jun,Sunday,09:30-09:45PM,2
Jun,Monday,06:00-06:15AM,17
Jun,Monday,06:15-06:30AM,14
Jun,Monday,06:30-06:45AM,6
Jun,Monday,06:45-06:59AM,6
Jun,Monday,07:00-07:15AM,4
Jun,Monday,07:15-07:30AM,8
Jun,Monday,07:30-07:45AM,10
Jun,Monday,07:45-07:59AM,7
Jun,Monday,08:00-08:15AM,4
Jun,Monday,08:15-08:30AM,6
Jun,Monday,08:30-08:45AM,5
Jun,Monday,08:45-08:59AM,7
Jun,Monday,09:00-09:15AM,6
Jun,Monday,09:15-09:30AM,1
Jun,Monday,09:30-09:45AM,17
Jun,Monday,09:45-09:59AM,10
Jun,Monday,10:00-10:15AM,17
Jun,Monday,10:15-10:30AM,12
Jun,Monday,10:30-10:45AM,8
Jun,Monday,10:45-10:59AM,12
Jun,Monday,11:00-11:15AM,9
Jun,Monday,11:15-11:30AM,11
Jun,Monday,11:30-11:45AM,15
Jun,Monday,11:45-11:59AM,18
Jun,Monday,12:00-12:15PM,31
Jun,Monday,12:15-12:30PM,23
Jun,Monday,12:30-12:45PM,16
Jun,Monday,12:45-12:59PM,17
Jun,Monday,01:00-01:15PM,15
Jun,Monday,01:15-01:30PM,20
Jun,Monday,01:30-01:45PM,12
Jun,Monday,01:45-01:59PM,12
Jun,Monday,02:00-02:15PM,26
Jun,Monday,02:15-02:30PM,14
Jun,Monday,02:30-02:45PM,7
Jun,Monday,02:45-02:59PM,14
Jun,Monday,03:00-03:15PM,14
Jun,Monday,03:15-03:30PM,24
Jun,Monday,03:30-03:45PM,22
Jun,Monday,03:45-03:59PM,24
Jun,Monday,04:00-04:15PM,25
Jun,Monday,04:15-04:30PM,20
Jun,Monday,04:30-04:45PM,26
Jun,Monday,04:45-04:59PM,23
Jun,Monday,05:00-05:15PM,38
Jun,Monday,05:15-05:30PM,56
Jun,Monday,05:30-05:45PM,31
Jun,Monday,05:45-05:59PM,30
Jun,Monday,06:00-06:15PM,33
Jun,Monday,06:15-06:30PM,18
Jun,Monday,06:30-06:45PM,18
Jun,Monday,06:45-06:59PM,19
Jun,Monday,07:00-07:15PM,37
Jun,Monday,07:15-07:30PM,35
Jun,Monday,07:30-07:45PM,22
Jun,Monday,07:45-07:59PM,16
Jun,Monday,08:00-08:15PM,20
Jun,Monday,08:15-08:30PM,25
Jun,Monday,08:30-08:45PM,20
Jun,Monday,08:45-08:59PM,14
Jun,Monday,09:00-09:15PM,8
Jun,Monday,09:15-09:30PM,4
Jun,Monday,09:30-09:45PM,2
Jun,Tuesday,06:00-06:15AM,17
Jun,Tuesday,06:15-06:30AM,9
Jun,Tuesday,06:30-06:45AM,5
Jun,Tuesday,06:45-06:59AM,10
Jun,Tuesday,07:00-07:15AM,6
Jun,Tuesday,07:15-07:30AM,3
Jun,Tuesday,07:30-07:45AM,13
Jun,Tuesday,07:45-07:59AM,3
Jun,Tuesday,08:00-08:15AM,4
Jun,Tuesday,08:15-08:30AM,9
Jun,Tuesday,08:30-08:45AM,11
Jun,Tuesday,08:45-08:59AM,5
Jun,Tuesday,09:00-09:15AM,5
Jun,Tuesday,09:15-09:30AM,4
Jun,Tuesday,09:30-09:45AM,15
Jun,Tuesday,09:45-09:59AM,13
Jun,Tuesday,10:00-10:15AM,13
Jun,Tuesday,10:15-10:30AM,9
Jun,Tuesday,10:30-10:45AM,4
Jun,Tuesday,10:45-10:59AM,10
Jun,Tuesday,11:00-11:15AM,12
Jun,Tuesday,11:15-11:30AM,13
